slNo,signal_id,platform_code,datetime,pumpStatus,inletTemp,ctdTemp,longitude,latitude
1618,40c9f59f-2771-482f-938f-fcb009c56896,FA,2020-03-06T03:00:54,1.0,4.876,5.371,10.7758,55.6695
1619,f4baa018-6940-4ff8-8bc2-562a0f1924fa,FA,2020-03-06T03:01:54,1.0,4.883,5.374,10.7741,55.6644
1620,f246b69a-5a8c-4f17-9f44-150abddd52c2,FA,2020-03-06T03:02:54,1.0,4.872,5.3870000000000005,10.7723,55.6593
1621,6aa688cc-215d-434e-86df-af89f9dd1398,FA,2020-03-06T03:03:54,1.0,4.883,5.396,10.7707,55.6543
1622,d329780f-8fe2-46fe-9e39-7ec1c7e3eed6,FA,2020-03-06T03:04:54,1.0,4.876,5.396,10.7696,55.6492
1623,e609da05-c8a0-492e-a2a9-7eb2edeb8bd0,FA,2020-03-06T03:05:54,1.0,4.883,5.396,10.769400000000001,55.644
1624,15e61a4c-26aa-4a34-a377-deab4a46ff93,FA,2020-03-06T03:06:54,1.0,4.857,5.396,10.7703,55.6389
1625,553273d2-19ec-48f0-90d5-4bcd989dcc63,FA,2020-03-06T03:07:55,1.0,4.848,5.384,10.7721,55.6339
1626,f25d7d92-09e7-417a-ad4e-d0e78912d749,FA,2020-03-06T03:08:55,1.0,4.859,5.377,10.7748,55.6291
1627,b00be814-361c-44a7-9037-bf497566d005,FA,2020-03-06T03:09:55,1.0,4.858,5.37,10.7784,55.6245
1628,7e7a5cfc-289c-4b28-ba9d-126b657826ca,FA,2020-03-06T03:10:55,1.0,4.868,5.381,10.7823,55.6201
1629,6184bf7e-c057-49a8-80d8-99a122b9b340,FA,2020-03-06T03:11:55,1.0,4.875,5.383,10.7865,55.6156
1630,4ddac7f6-a15c-4d11-b378-d8690ec2d781,FA,2020-03-06T03:12:55,1.0,4.881,5.38,10.7905,55.6112
1631,8848a915-a08c-4177-83d7-76bb9a19fec1,FA,2020-03-06T03:13:55,1.0,4.869,5.383,10.7948,55.6068
1632,e1097b21-1ec3-4b68-8719-7f286076c2cb,FA,2020-03-06T03:14:55,1.0,4.83,5.388,10.7991,55.6024
1633,6744b2d6-577b-4483-a665-dc45c1efdc5a,FA,2020-03-06T03:15:55,1.0,4.856,5.402,10.8034,55.5981
1634,34b48a2f-51ea-401f-b2ed-7715daa2bd3e,FA,2020-03-06T03:16:56,1.0,4.882,5.391,10.8077,55.5936
1635,14e8ab28-30d7-43b1-936e-d441443ed213,FA,2020-03-06T03:17:56,1.0,4.89,5.3629999999999995,10.8116,55.5891
1636,f11648f0-3ef8-47d8-ae43-fd018290ec42,FA,2020-03-06T03:18:56,1.0,4.891,5.377,10.8155,55.5846
1637,f95b7437-8427-4965-9c22-b6c6f79f065f,FA,2020-03-06T03:19:56,1.0,4.889,5.38,10.8192,55.5799
1638,c981ce43-9b74-4b89-86b8-cab18fcb1f98,FA,2020-03-06T03:20:56,1.0,4.879,5.398,10.823,55.5752
1639,d299af90-8235-4435-85be-c6b3f078be7b,FA,2020-03-06T03:21:56,1.0,4.872,5.399,10.8265,55.5706
1640,fde859e7-da7f-4e18-8357-45c285882003,FA,2020-03-06T03:22:56,1.0,4.874,5.4,10.8301,55.566
1641,76c244e9-5685-4156-b55d-619b4dac304c,FA,2020-03-06T03:23:56,1.0,4.875,5.401,10.8337,55.5613
1642,734a1970-ce28-4107-b9fb-cf64bf7c5dec,FA,2020-03-06T03:24:56,1.0,4.885,5.404,10.8374,55.5568
1643,90ead7c7-e988-48c9-920d-ddca37d830cf,FA,2020-03-06T03:25:57,1.0,4.889,5.385,10.8409,55.5521
1644,00bd6863-a071-417b-8f8d-3061d1ba390c,FA,2020-03-06T03:26:57,1.0,4.8870000000000005,5.382,10.8445,55.5475
1645,fe4e6693-740a-420d-9606-3cfe076c7305,FA,2020-03-06T03:27:57,1.0,4.873,5.396,10.8484,55.543
1646,4149c04a-890f-4f5c-b5e3-f08a6923f9d8,FA,2020-03-06T03:28:57,1.0,4.861,5.412,10.8524,55.5385
1647,85178834-f620-4709-a289-bb325aa156d5,FA,2020-03-06T03:29:57,1.0,4.848,5.398,10.8565,55.5339
1648,068f5112-6f1d-46d4-be30-3a777c4170e9,FA,2020-03-06T03:30:57,1.0,4.861,5.374,10.8607,55.5293
1649,53c4c29f-0e8e-4757-af50-71a3de6b3e36,FA,2020-03-06T03:31:57,1.0,4.869,5.37,10.8648,55.5248
1650,20d0ff2c-6a09-4522-b33c-8722751dd9aa,FA,2020-03-06T03:32:57,1.0,4.88,5.385,10.8689,55.5202
1651,1b920797-cbb6-4ed7-b83d-d36dcbd9185f,FA,2020-03-06T03:33:57,1.0,4.88,5.397,10.8724,55.5155
1652,f502ad0e-fe6f-49ab-89d4-7dfa811a93f6,FA,2020-03-06T03:34:58,1.0,4.853,5.4,10.8755,55.5106
1653,0a4e7b92-60b9-407b-97a6-033b20fcc237,FA,2020-03-06T03:35:58,1.0,4.854,5.4,10.8784,55.5057
1654,041b9a36-75a0-4a7f-9d66-5d321d9dba90,FA,2020-03-06T03:36:58,1.0,4.878,5.396,10.880700000000001,55.5007
1655,55bb7af4-1ab0-4524-a475-3e10c4ba8197,FA,2020-03-06T03:37:58,1.0,4.856,5.383,10.8833,55.4956
1656,caf66d23-8473-42cc-a398-30952b4a5c34,FA,2020-03-06T03:38:58,1.0,4.859,5.372,10.886800000000001,55.4907
1657,4a135f68-e97e-4d19-af44-4dc2bac781e2,FA,2020-03-06T03:39:58,1.0,4.859,5.375,10.891,55.486
1658,82b81da5-68b3-47a7-89a4-86abaa43df28,FA,2020-03-06T03:40:58,1.0,4.861,5.372,10.8959,55.4815
1659,0d2afbe7-fb2a-4061-a437-86d0703adc5c,FA,2020-03-06T03:41:58,1.0,4.864,5.378,10.901,55.4772
1660,de1ed5a3-cc22-44a9-a932-2b1cf48c839d,FA,2020-03-06T03:42:59,1.0,4.879,5.373,10.9065,55.4729
1661,080f0738-0d53-4339-8a2d-2c2972e126e2,FA,2020-03-06T03:43:59,1.0,4.886,5.371,10.912,55.4687
1662,454f1a98-77b6-43b3-98aa-896ed69a70ff,FA,2020-03-06T03:44:59,1.0,4.9,5.386,10.9175,55.4645
1663,1b5ad41c-9de5-4a86-9bbc-5525fdf3eacf,FA,2020-03-06T03:45:59,1.0,4.895,5.392,10.9231,55.4603
1664,8e87929e-da9f-4f83-8039-dcd7020d7f94,FA,2020-03-06T03:46:59,1.0,4.883,5.4,10.9284,55.4561
1665,a9b60d97-56b6-48cc-9895-7f737e2d3d64,FA,2020-03-06T03:47:59,1.0,4.851,5.414,10.934,55.4518
1666,27d8416e-a5ba-4507-847f-24e4b79c8dbc,FA,2020-03-06T03:48:59,1.0,4.851,5.408,10.9395,55.4476
1667,d98cf606-ee1c-4fbc-9156-35ffd223637c,FA,2020-03-06T03:49:59,1.0,4.848,5.383,10.9448,55.4434
1668,93aad0e4-a738-4338-a9ef-3f0d40836ff7,FA,2020-03-06T03:50:59,1.0,4.868,5.373,10.9503,55.4393
1669,3c58479f-7fff-41d5-9898-e13ebbb90cd1,FA,2020-03-06T03:52:00,1.0,4.875,5.381,10.9555,55.4352
1670,16667f49-d92a-4eee-b488-003b16ef78d1,FA,2020-03-06T03:53:00,1.0,4.889,5.439,10.9607,55.431
1671,d4256d22-f26b-4f33-b68d-7495c2146965,FA,2020-03-06T03:54:00,1.0,4.884,5.385,10.9658,55.4268
1672,e60e127a-b50e-4431-a72c-97251938712f,FA,2020-03-06T03:55:00,1.0,4.882,5.388,10.9709,55.4226
1673,f212752b-27b6-4cde-8952-e91c312fb8f3,FA,2020-03-06T03:56:00,1.0,4.872,5.399,10.9761,55.4183
1674,26b8eb87-a6b5-46e8-a9e1-d9adc7e7d165,FA,2020-03-06T03:57:00,1.0,4.875,5.397,10.9811,55.4142
1675,036470f6-cc86-4670-a234-ad6ae7f5d914,FA,2020-03-06T03:58:00,1.0,4.9030000000000005,5.401,10.9861,55.4098
1676,81d1deaa-b285-4fe3-8859-78207fb31f11,FA,2020-03-06T03:59:00,1.0,4.905,5.413,10.991,55.4054
1677,8d6787a0-9587-4a44-afd5-aca4be5548c8,FA,2020-03-06T04:00:00,1.0,4.886,5.394,10.9958,55.4011
1678,17a8afe6-98d3-4dfe-b77a-1cbfd3b5b51c,FA,2020-03-06T04:01:01,1.0,4.8870000000000005,5.401,11.0007,55.3968
1679,44de05b7-156d-4f14-96b2-6d40c37adbbe,FA,2020-03-06T04:02:01,1.0,4.9030000000000005,5.404,11.0056,55.3924
1680,b84c5256-28ea-44c8-90a6-c57a433f5fdf,FA,2020-03-06T04:03:01,1.0,4.93,5.413,11.0105,55.3881
1681,41e7ab46-70a9-45da-a42a-1f7d9a9c428d,FA,2020-03-06T04:04:01,1.0,4.956,5.433,11.0155,55.3838
1682,c3abf710-0f36-4982-9941-885631a55b6a,FA,2020-03-06T04:05:01,1.0,4.975,5.439,11.0201,55.3795
1683,99bb61b1-7bfc-4979-8832-67e7ab8227b7,FA,2020-03-06T04:06:01,1.0,4.971,5.466,11.0238,55.3748
1684,01804944-36c5-4a09-882b-5e09f81f1763,FA,2020-03-06T04:07:01,1.0,4.969,5.469,11.0267,55.3701
1685,18dfc092-4113-4065-8c52-f458018a4821,FA,2020-03-06T04:08:01,1.0,4.965,5.477,11.0287,55.3652
1686,12b0f4af-f941-4617-8504-920f13b1645b,FA,2020-03-06T04:09:01,1.0,4.95,5.471,11.0297,55.3601
1687,9d8aa3a9-6822-46af-aa12-236edb8ba8fb,FA,2020-03-06T04:10:01,1.0,4.971,5.468,11.0302,55.3551
1688,981caed7-b24d-4134-8bd4-d0afc3047f3a,FA,2020-03-06T04:11:02,1.0,4.979,5.47,11.0305,55.3501
1689,a72dd3e0-abff-4a42-9d70-87dd69609452,FA,2020-03-06T04:12:02,1.0,4.977,5.517,11.0308,55.3451
1690,ef4c5f46-57d2-434e-af5e-7a1d1e4a961e,FA,2020-03-06T04:13:02,1.0,4.99,5.4879999999999995,11.031,55.3399
1691,38c056cf-c0e7-4390-927f-603101d40797,FA,2020-03-06T04:14:02,1.0,4.992,5.489,11.031,55.3346
1692,b93d41cf-fa0e-406b-ae9b-2e7d05668d31,FA,2020-03-06T04:15:02,1.0,4.987,5.495,11.0309,55.3293
1693,b45d2d0f-41e7-42e2-b526-d65db7ff93b0,FA,2020-03-06T04:16:02,1.0,4.982,5.505,11.0309,55.3239
1694,a154af4a-70b9-4dbd-89cb-538877493e31,FA,2020-03-06T04:17:02,1.0,4.987,5.505,11.0309,55.3187
1695,119a80b8-402e-47db-b945-1aed11857fd8,FA,2020-03-06T04:18:02,1.0,4.989,5.5,11.0317,55.3136
1696,d4f14c7a-6773-49cf-b6e1-0f81c97251af,FA,2020-03-06T04:19:02,1.0,4.983,5.491,11.0333,55.3087
1697,af060820-d5d2-488c-804f-f5c7f56fed65,FA,2020-03-06T04:20:03,1.0,4.983,5.511,11.0356,55.3041
1698,403a12f5-5da1-4557-a87d-d7c1d0d1fc1e,FA,2020-03-06T04:21:03,1.0,4.975,5.516,11.0384,55.3
1699,c8734b63-b84d-45a2-96f0-ce94a64fa54f,FA,2020-03-06T04:22:03,1.0,4.9879999999999995,5.499,11.0416,55.296
1700,a40abed0-e999-40d0-8a83-b0c0888b07b3,FA,2020-03-06T04:23:03,1.0,4.998,5.5,11.045,55.2922
1701,230f6c1b-cb3a-4184-bdd0-28a7608fe83f,FA,2020-03-06T04:24:03,1.0,5.002,5.493,11.0482,55.2885
1702,131bf94d-1584-4e2b-8df6-e3cd400eca8f,FA,2020-03-06T04:25:03,1.0,4.993,5.494,11.0516,55.2847
1703,f37e3d88-a1be-4ff4-952f-fa81e193a738,FA,2020-03-06T04:26:03,1.0,4.973,5.505,11.0548,55.2809
1705,d77080df-9c52-4708-aee7-f45c64753035,FA,2020-03-06T04:28:03,1.0,4.956,5.514,11.0614,55.2734
1707,8059d46b-a9e2-450b-b02b-668c188f0b86,FA,2020-03-06T04:30:04,1.0,4.977,5.52,11.0682,55.2657
1708,416cafd8-e606-4b63-b006-ef0c9623ef38,FA,2020-03-06T04:31:04,1.0,4.985,5.487,11.0717,55.2616
1709,e2298694-8802-4fcd-9ee3-1f56ac6bcd8f,FA,2020-03-06T04:32:04,1.0,5.009,5.481,11.0758,55.2571
1710,cf9eed06-c631-47f3-9fec-04c192953ab5,FA,2020-03-06T04:33:04,1.0,5.032,5.485,11.0799,55.2526
1711,7e7331f3-facf-4d71-8dc1-a99ab5d9956b,FA,2020-03-06T04:34:04,1.0,5.033,5.499,11.0837,55.2475
1712,7ba775eb-1aef-4a16-959c-49c77fa1c3c4,FA,2020-03-06T04:35:04,1.0,5.028,5.527,11.0871,55.2425
1713,b842616d-8cf4-453c-ac20-bdb8d2ef0a62,FA,2020-03-06T04:36:04,1.0,5.02,5.533,11.0905,55.2373
1714,0cad66d9-9ea2-49a2-b1ec-f902cf409174,FA,2020-03-06T04:37:04,1.0,5.032,5.547,11.0937,55.2322
1715,5691e8f9-a066-4c87-87dc-070596b9528c,FA,2020-03-06T04:38:05,1.0,5.033,5.553,11.0959,55.2269
1716,e462697c-8f38-4a23-9db7-c06bd822173a,FA,2020-03-06T04:39:05,1.0,5.034,5.532,11.097,55.2214
1717,0077d679-9ee2-4bda-8a69-6778f16e10bb,FA,2020-03-06T04:40:05,1.0,5.038,5.541,11.097,55.2159
1718,d583e861-2f32-41d1-9be7-6aabceda172d,FA,2020-03-06T04:41:05,1.0,5.048,5.548,11.0963,55.2102
1719,d642f2c0-f0fa-454a-bbb8-673d083d3f4e,FA,2020-03-06T04:42:05,1.0,5.067,5.559,11.0941,55.2048
1720,a3fd5b08-8ffc-41ba-87da-211448da00c9,FA,2020-03-06T04:43:05,1.0,5.051,5.556,11.09,55.1997
1721,637cf7be-f57e-4313-bd31-a97239f7ed7a,FA,2020-03-06T04:44:05,1.0,5.047,5.577,11.0843,55.1952
1722,c8c836a1-d186-428a-b6d0-a9e5cf09d8b8,FA,2020-03-06T04:45:05,1.0,5.053,5.578,11.0782,55.1908
1723,be63f7eb-e022-49c0-8da8-0b5a9b039a90,FA,2020-03-06T04:46:05,1.0,5.07,5.563,11.0722,55.1866
1724,c1dfa84d-9e6c-46a3-a1f5-96da7ee4eb9a,FA,2020-03-06T04:47:06,1.0,5.068,5.575,11.0665,55.1823
1725,bade6939-c799-47c2-966a-a7f417e787e5,FA,2020-03-06T04:48:06,1.0,5.067,5.587,11.0608,55.178
1726,6d5eff42-2ba9-4628-9f43-ec90f89f7bfb,FA,2020-03-06T04:49:06,1.0,5.081,5.595,11.0555,55.1736
1727,b8e3027e-608d-42a0-8cd2-e029707d17d5,FA,2020-03-06T04:50:06,1.0,5.065,5.615,11.0506,55.1689
1728,b3591a9a-7701-44eb-a59b-64283f11c08a,FA,2020-03-06T04:51:06,1.0,5.06,5.59,11.0467,55.1643
1729,18d17998-18c4-44a8-af30-d5f2a1cd4f5d,FA,2020-03-06T04:52:06,1.0,5.064,5.586,11.044,55.1595
1730,7831ada6-9be0-47c1-9c82-4c67f0371130,FA,2020-03-06T04:53:06,1.0,5.065,5.595,11.0422,55.1546
1731,d25d6f10-272c-4ef5-b493-ca42f37cc8d1,FA,2020-03-06T04:54:06,1.0,5.067,5.58,11.0414,55.1496
1732,f2446791-3563-4eb9-aeab-fedc022e4d30,FA,2020-03-06T04:55:06,1.0,5.066,5.572,11.0413,55.1448
1733,edb12418-657c-4d2c-82dd-b89686bf23cc,FA,2020-03-06T04:56:06,1.0,5.065,5.575,11.041,55.1399
1734,02054206-dd6a-426f-8482-c539e6297bcb,FA,2020-03-06T04:57:07,1.0,5.072,5.573,11.0401,55.1349
1735,5941c04f-c0dc-414f-ae48-97a328a9926a,FA,2020-03-06T04:58:07,1.0,5.072,5.573,11.0387,55.1299
1736,e8d17a27-0f30-44bf-8ea5-24e938b1654c,FA,2020-03-06T04:59:07,1.0,5.076,5.593,11.0372,55.1248
1737,1ee0925b-4802-4952-9bb2-bb5ae13a5436,FA,2020-03-06T05:00:07,1.0,5.072,5.582,11.0357,55.1199
1738,6428c3e5-aa43-453a-8166-82aee19df344,FA,2020-03-06T05:01:07,1.0,5.08,5.583,11.0341,55.1152
1739,73b78570-a26c-4d6d-b923-63886afd8b51,FA,2020-03-06T05:02:07,1.0,5.071,5.582,11.0324,55.1105
1740,4c636d09-8e76-4ad0-9395-841bee83deff,FA,2020-03-06T05:03:07,1.0,5.072,5.587,11.0308,55.1058
1741,10b77e44-1be3-49da-8371-202ee50bf56f,FA,2020-03-06T05:04:07,1.0,5.07,5.5809999999999995,11.0292,55.1011
1742,c8f84ce8-546c-43f4-b6a6-b627c19156a3,FA,2020-03-06T05:05:07,1.0,5.066,5.592,11.0277,55.0964
1743,9afae3e3-2abc-457a-9718-1157dc5fad06,FA,2020-03-06T05:06:08,1.0,5.07,5.588,11.0261,55.0917
1744,11595aa0-891c-458f-a304-fa9af6a3b145,FA,2020-03-06T05:07:08,1.0,5.072,5.582,11.0245,55.0869
1745,16822587-dba3-481a-9fa0-a09d5ea460af,FA,2020-03-06T05:08:08,1.0,5.067,5.5809999999999995,11.0227,55.0819
1746,326fa1ff-2d74-4d4f-acf0-8e019b4f9284,FA,2020-03-06T05:09:08,1.0,5.07,5.601,11.0208,55.0768
1747,d9dcbde4-1b4c-421f-a169-cc21bce327fa,FA,2020-03-06T05:10:08,1.0,5.067,5.598,11.0189,55.0716
1748,f465c8e3-7c7d-4408-a0f4-f9b66e33b3bc,FA,2020-03-06T05:11:08,1.0,5.069,5.594,11.0171,55.0663
1749,823d18af-c341-4fc4-8aae-341eac391bb2,FA,2020-03-06T05:12:08,1.0,5.074,5.588,11.0153,55.0612
1750,92c5ea83-ffd8-4146-b9fb-803f7f4a5fa4,FA,2020-03-06T05:13:08,1.0,5.071,5.595,11.0136,55.0562
1751,eb461bad-7e68-41e1-9055-5b7da674c69a,FA,2020-03-06T05:14:08,1.0,5.07,5.598,11.0117,55.0511
1752,59f71e1c-06f1-49d7-85f5-78e8e2489b80,FA,2020-03-06T05:15:09,1.0,5.061,5.591,11.0094,55.0461
1753,3d8a0f6d-5dad-4937-9e0c-995bededd9e1,FA,2020-03-06T05:16:09,1.0,5.05,5.585,11.0064,55.0412
1754,4d8a7f8e-099e-4474-9c2c-04d325bba115,FA,2020-03-06T05:17:09,1.0,5.045,5.589,11.0034,55.0363
1755,e2fe27b9-1a4c-423d-91e7-58e4d47401c1,FA,2020-03-06T05:18:09,1.0,5.056,5.5809999999999995,11.0005,55.0313
1756,408d2fa8-c312-4768-ac5b-36ab1151c7b1,FA,2020-03-06T05:19:09,1.0,5.058,5.5760000000000005,10.9974,55.0264
1757,0fbe232d-cf5c-428b-beb3-a1fc0aa7d426,FA,2020-03-06T05:20:09,1.0,5.056,5.564,10.9945,55.0215
1758,e1bbb406-018e-440e-ac6b-3fccac3e7fe8,FA,2020-03-06T05:21:09,1.0,5.057,5.565,10.9917,55.0167
1759,db3e5270-4bae-45e8-be03-63a838931ad7,FA,2020-03-06T05:22:09,1.0,5.059,5.573,10.9888,55.0119
1760,1a5d4f1f-9234-4e51-82b5-bda8990209df,FA,2020-03-06T05:23:10,1.0,5.059,5.571,10.9857,55.0072
1761,6f8d5421-f984-4b2d-8c7d-41bf89e2e49b,FA,2020-03-06T05:24:10,1.0,5.056,5.578,10.9827,55.0024
1762,67b12e2c-4981-43f9-94a4-de3e51bffdfc,FA,2020-03-06T05:25:10,1.0,5.056,5.5809999999999995,10.979800000000001,54.9976
1763,b79f7f82-2172-4fe6-9581-69b7657fac97,FA,2020-03-06T05:26:10,1.0,5.06,5.577,10.9769,54.9928
1764,86b5cb87-303e-4e6b-8bca-11c1597c329a,FA,2020-03-06T05:27:10,1.0,5.059,5.586,10.973700000000001,54.9882
1765,2cdadf33-a813-4256-9b37-f03c6052a50d,FA,2020-03-06T05:28:10,1.0,5.055,5.587,10.9699,54.9837
1766,03190eb7-1389-4622-b33e-9bd41612edcf,FA,2020-03-06T05:29:10,1.0,5.055,5.591,10.9659,54.9792
1767,f7d7cb62-e432-4bfc-94ab-87850eaf63dc,FA,2020-03-06T05:30:10,1.0,5.057,5.582,10.9617,54.9749
1768,63d9ec2e-2fdc-4299-ad90-d6dd2c0af7fd,FA,2020-03-06T05:31:10,1.0,5.058,5.578,10.9568,54.9706
1769,999e9b99-c095-43d1-874e-22f72e3ff6f3,FA,2020-03-06T05:32:11,1.0,5.054,5.58,10.951,54.9668
1770,18baca05-e259-49b7-837c-0a9d219abc78,FA,2020-03-06T05:33:11,1.0,5.058,5.58,10.9444,54.9632
1771,ce43bb3e-cf58-4d78-a1ad-4d00cb9bb09b,FA,2020-03-06T05:34:11,1.0,5.063,5.584,10.9373,54.9599
1772,5c158fff-88bb-4837-99e9-574d2f579a7b,FA,2020-03-06T05:35:11,1.0,5.067,5.5969999999999995,10.9302,54.9565
1773,fd5f0e46-9347-4b94-a709-406fa260dfee,FA,2020-03-06T05:36:11,1.0,5.065,5.6129999999999995,10.923,54.9531
1774,f178e295-dde7-4b32-99b6-cc689452ec78,FA,2020-03-06T05:37:11,1.0,5.063,5.605,10.9162,54.9495
1775,7cb8b4f4-f3e0-4525-ad47-58709f991d32,FA,2020-03-06T05:38:11,1.0,5.066,5.602,10.9101,54.9456
1776,6c869a5b-3098-4f01-b3bb-7eb98e34e090,FA,2020-03-06T05:39:11,1.0,5.065,5.596,10.9047,54.9415
1777,f198459f-0f81-419f-a28b-34a448e7989e,FA,2020-03-06T05:40:12,1.0,5.063,5.595,10.8993,54.9374
1778,0edeb321-0628-409a-9f8b-8211018ededa,FA,2020-03-06T05:41:12,1.0,5.065,5.594,10.8939,54.9332
1779,ee2c87be-b2b5-47b4-9eda-c0a90cc3bed1,FA,2020-03-06T05:42:12,1.0,5.067,5.587,10.8885,54.9291
1780,c0413280-8436-4800-979a-1ad965e37298,FA,2020-03-06T05:43:12,1.0,5.068,5.593,10.8831,54.9249
1781,e8a420bb-f496-4998-beaa-6369b84d77c6,FA,2020-03-06T05:44:12,1.0,5.07,5.601,10.8779,54.9207
1782,adf80098-8292-489c-bf38-7d49f2180858,FA,2020-03-06T05:45:12,1.0,5.068,5.601,10.8731,54.9164
1783,37596067-17d4-4126-8941-7682f5707039,FA,2020-03-06T05:46:12,1.0,5.066,5.608,10.8687,54.912
1784,58a8f394-2866-488a-b3f8-0dd0f9344013,FA,2020-03-06T05:47:12,1.0,5.074,5.598,10.8643,54.9076
1785,7eff1d08-325b-471a-81f7-88e95eb11d3f,FA,2020-03-06T05:48:12,1.0,5.074,5.589,10.8603,54.9031
1786,94423b0f-00bf-4904-8410-8bad124e3377,FA,2020-03-06T05:49:12,1.0,5.078,5.592,10.8564,54.8986
1787,2ca45f99-f896-496c-a9ab-9402b09e9c5e,FA,2020-03-06T05:50:13,1.0,5.076,5.618,10.8524,54.8941
1788,1807df73-6320-438d-842d-06c74dd17917,FA,2020-03-06T05:51:13,1.0,5.074,5.605,10.8483,54.8896
1789,27231450-d898-49b4-97ed-d4419aad02d5,FA,2020-03-06T05:52:13,1.0,5.075,5.61,10.8443,54.8851
1790,7e2251b7-0f9e-4753-acd6-d3aca6c93d8a,FA,2020-03-06T05:53:13,1.0,5.077,5.608,10.8404,54.8805
1791,df93fc5c-3f03-460e-a3ea-a367ef200806,FA,2020-03-06T05:54:13,1.0,5.075,5.599,10.837,54.8758
1792,5dc11f9a-d290-4edf-b758-8cd7631dab72,FA,2020-03-06T05:55:13,1.0,5.076,5.594,10.8347,54.8708
1793,92dbfc12-cf91-4ad7-9a3b-65aea703ec15,FA,2020-03-06T05:56:13,1.0,5.076,5.598,10.833,54.8659
1794,b99f908c-6e53-4d69-8fb2-efde6fd59cfa,FA,2020-03-06T05:57:13,1.0,5.075,5.609,10.831900000000001,54.8609
1795,dcf14baa-299c-4abd-8d5a-a15074f9cc6e,FA,2020-03-06T05:58:14,1.0,5.079,5.607,10.8307,54.8559
1796,7393e881-e769-48a7-bdd8-fe0ba6d77c76,FA,2020-03-06T05:59:14,1.0,5.078,5.603,10.8297,54.8509
1797,8737be7c-e757-4ec7-bfa2-598a7b1e37a0,FA,2020-03-06T06:00:14,1.0,5.081,5.602,10.8292,54.846
1798,df2ba123-2282-4af1-aede-2a8a01f6226b,FA,2020-03-06T06:01:14,1.0,5.072,5.605,10.829,54.8411
1799,2438ee70-3b5d-4c14-8cfc-e5064de6da2f,FA,2020-03-06T06:02:14,1.0,5.07,5.61,10.8293,54.8361
1800,b30926e4-0d28-4e09-94c4-7260d00d1a1e,FA,2020-03-06T06:03:14,1.0,5.069,5.607,10.8302,54.831
1801,4f8531c2-fee9-48ae-90b6-d6d4d747277b,FA,2020-03-06T06:04:14,1.0,5.068,5.614,10.8312,54.826
1802,aea5839a-d961-41b3-bcc0-b981420611ca,FA,2020-03-06T06:05:14,1.0,5.064,5.596,10.8321,54.8207
1803,3a3246c8-4592-4c13-996c-0959d73ee744,FA,2020-03-06T06:06:14,1.0,5.064,5.592,10.8328,54.8155
1804,e7eaf91e-af3c-413b-bbd1-cca804a36c69,FA,2020-03-06T06:07:15,1.0,5.044,5.591,10.8328,54.8102
1805,e1dba2a1-d08d-4c6c-98a9-dbc423a9f910,FA,2020-03-06T06:08:15,1.0,5.061,5.606,10.8321,54.8049
1806,88d79942-3fdd-40d3-8225-50ec937fea1f,FA,2020-03-06T06:09:15,1.0,5.076,5.631,10.830400000000001,54.7996
1807,b27a49b5-1504-46dd-bb2e-ffcc4ffb6ae4,FA,2020-03-06T06:10:15,1.0,5.095,5.602,10.8274,54.7944
1808,e0b48121-aec4-455b-8282-a1d6496243f7,FA,2020-03-06T06:11:15,1.0,5.108,5.5969999999999995,10.8233,54.7897
1809,f8440df0-bf6b-4b75-bf55-69d0bf48ebfa,FA,2020-03-06T06:12:15,1.0,5.121,5.601,10.8186,54.7849
1810,95092718-c0f6-441b-b535-2e6110341f01,FA,2020-03-06T06:13:15,1.0,5.124,5.625,10.814,54.7803
1811,12994fe3-2906-45d5-879b-4afb1b6924c3,FA,2020-03-06T06:14:15,1.0,5.125,5.635,10.8096,54.7756
1812,5d29dbac-fe0a-4388-909a-7c27dd171a4d,FA,2020-03-06T06:15:15,1.0,5.13,5.642,10.8055,54.7708
1813,0f42e319-d185-4238-9d3a-9651e120d202,FA,2020-03-06T06:16:16,1.0,5.1370000000000005,5.6530000000000005,10.8015,54.766
1814,245c9a8f-6787-4c0f-9f31-96dc7c36c525,FA,2020-03-06T06:17:16,1.0,5.1370000000000005,5.661,10.7974,54.7612
1815,1dc4f1c9-deef-4319-95aa-e0e45a88e4fe,FA,2020-03-06T06:18:16,1.0,5.144,5.665,10.7934,54.7564
1816,3db9e4d0-9046-4e98-adba-c43cf878ae27,FA,2020-03-06T06:19:16,1.0,5.1370000000000005,5.674,10.7895,54.7518
1817,b194d5b2-5ccc-4715-a699-e28e824a75cb,FA,2020-03-06T06:20:16,1.0,5.133,5.675,10.7858,54.7472
1818,f813f97f-62a2-48bc-b794-5dd76e5da04e,FA,2020-03-06T06:21:16,1.0,5.122,5.674,10.7828,54.7426
1819,cdbb5e3f-3150-4466-97ab-a3a8a59117bc,FA,2020-03-06T06:22:16,1.0,5.125,5.668,10.780100000000001,54.738
1820,a3d5aaf2-69b4-4b07-a807-3e79bfeeed32,FA,2020-03-06T06:23:16,1.0,5.123,5.665,10.7774,54.7334
1821,d38934c0-71c8-490a-adbb-a64890b99160,FA,2020-03-06T06:24:16,1.0,5.115,5.674,10.7746,54.7287
1822,256738a0-4ea1-4abe-bd33-09a245c47a10,FA,2020-03-06T06:25:17,1.0,5.114,5.671,10.7718,54.724
